Time [ms],Timestamp,Raw Value,Corrected Value,Temperature Value,LD20 Flow,LD20 Temperature,LD20 Status,Heater Voltage,Thermistor Voltage,Heater Current,Thermistor Current,Series R Voltage
"25.0","12:03:15.960","2229533.0000","2.2409","62300.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"50.0","12:03:15.985","2234388.0000","2.7702","62300.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"75.0","12:03:16.10","2232485.0000","2.5627","62300.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"100.0","12:03:16.35","2237389.0000","3.0974","62310.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"125.0","12:03:16.60","2235929.0000","2.9382","62310.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"150.0","12:03:16.85","2240623.0000","3.4499","62304.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"175.0","12:03:16.110","2239966.0000","3.3783","62304.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"200.0","12:03:16.135","2243616.0000","3.7762","62304.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"225.0","12:03:16.160","2242608.0000","3.6663","62314.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"250.0","12:03:16.185","2245152.0000","3.9437","62314.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"275.0","12:03:16.210","2242378.0000","3.6412","62308.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"300.0","12:03:16.235","2245493.0000","3.9808","62308.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"325.0","12:03:16.260","2241647.0000","3.5615","62291.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"350.0","12:03:16.285","2244781.0000","3.9032","62291.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"375.0","12:03:16.310","2242194.0000","3.6212","62291.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"400.0","12:03:16.335","2246546.0000","4.0956","62302.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"425.0","12:03:16.360","2243922.0000","3.8095","62302.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"450.0","12:03:16.385","2246244.0000","4.0627","62304.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"475.0","12:03:16.410","2242626.0000","3.6683","62304.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"500.0","12:03:16.435","2245564.0000","3.9886","62304.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"525.0","12:03:16.460","2242988.0000","3.7078","62304.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"550.0","12:03:16.485","2246332.0000","4.0723","62304.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"575.0","12:03:16.510","2242387.0000","3.6422","62298.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"600.0","12:03:16.535","2244806.0000","3.9059","62298.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"625.0","12:03:16.560","2241161.0000","3.5086","62298.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"650.0","12:03:16.585","2243965.0000","3.8142","62313.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"675.0","12:03:16.610","2239937.0000","3.3751","62313.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"700.0","12:03:16.635","2242573.0000","3.6625","62300.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"725.0","12:03:16.660","2238603.0000","3.2297","62300.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"750.0","12:03:16.685","2242033.0000","3.6036","62310.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"775.0","12:03:16.710","2238220.0000","3.1879","62310.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"800.0","12:03:16.735","2241353.0000","3.5295","62310.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"825.0","12:03:16.760","2237182.0000","3.0748","62310.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"850.0","12:03:16.785","2239231.0000","3.2982","62310.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"875.0","12:03:16.810","2235290.0000","2.8685","62317.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"900.0","12:03:16.835","2238566.0000","3.2257","62317.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"925.0","12:03:16.860","2233765.0000","2.7023","62317.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"950.0","12:03:16.885","2235372.0000","2.8775","62310.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"975.0","12:03:16.910","2231451.0000","2.4500","62310.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1000.0","12:03:16.935","2233631.0000","2.6877","62312.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1025.0","12:03:16.960","2227815.0000","2.0536","62312.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1050.0","12:03:16.985","2231970.0000","2.5066","62312.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1075.0","12:03:17.10","2229458.0000","2.2327","62301.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1100.0","12:03:17.35","2230844.0000","2.3838","62301.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1125.0","12:03:17.60","2228017.0000","2.0756","62318.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1150.0","12:03:17.85","2231327.0000","2.4365","62318.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1175.0","12:03:17.110","2228723.0000","2.1526","62312.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1200.0","12:03:17.135","2231937.0000","2.5030","62312.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1225.0","12:03:17.160","2228698.0000","2.1499","62312.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1250.0","12:03:17.185","2232780.0000","2.5949","62283.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1275.0","12:03:17.210","2229893.0000","2.2801","62283.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1300.0","12:03:17.235","2233304.0000","2.6520","62280.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1325.0","12:03:17.260","2228281.0000","2.1044","62280.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1350.0","12:03:17.285","2233094.0000","2.6291","62280.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1375.0","12:03:17.310","2229720.0000","2.2613","62289.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1400.0","12:03:17.335","2233245.0000","2.6456","62289.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1425.0","12:03:17.360","2230940.0000","2.3943","62296.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1450.0","12:03:17.385","2234136.0000","2.7427","62296.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1475.0","12:03:17.410","2231072.0000","2.4087","62296.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1500.0","12:03:17.435","2235717.0000","2.9151","62290.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1525.0","12:03:17.460","2229709.0000","2.2601","62290.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1550.0","12:03:17.485","2232603.0000","2.5756","62300.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1575.0","12:03:17.510","2226480.0000","1.9081","62300.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1600.0","12:03:17.535","2227432.0000","2.0119","62285.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1625.0","12:03:17.560","2221326.0000","1.3462","62285.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1650.0","12:03:17.585","2223374.0000","1.5694","62285.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1675.0","12:03:17.610","2219617.0000","1.1599","62298.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1700.0","12:03:17.635","2223828.0000","1.6189","62298.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1725.0","12:03:17.660","2221046.0000","1.3157","62300.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1750.0","12:03:17.685","2224027.0000","1.6407","62300.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1775.0","12:03:17.710","2220077.0000","1.2100","62300.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1800.0","12:03:17.735","2223144.0000","1.5444","62310.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1825.0","12:03:17.760","2220397.0000","1.2449","62310.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1850.0","12:03:17.785","2223272.0000","1.5584","62302.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1875.0","12:03:17.810","2219268.0000","1.1218","62302.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1900.0","12:03:17.835","2222561.0000","1.4808","62306.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1925.0","12:03:17.860","2219429.0000","1.1394","62306.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1950.0","12:03:17.885","2221320.0000","1.3455","62306.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"1975.0","12:03:17.910","2218813.0000","1.0722","62305.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2000.0","12:03:17.935","2220548.0000","1.2614","62305.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2025.0","12:03:17.960","2215318.0000","0.6912","62302.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2050.0","12:03:17.985","2217934.0000","0.9764","62302.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2075.0","12:03:18.10","2214504.0000","0.6025","62302.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2100.0","12:03:18.35","2219534.0000","1.1508","62303.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2125.0","12:03:18.60","2214613.0000","0.6144","62303.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2150.0","12:03:18.85","2219202.0000","1.1146","62303.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2175.0","12:03:18.110","2215376.0000","0.6976","62303.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2200.0","12:03:18.135","2218239.0000","1.0097","62303.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2225.0","12:03:18.160","2214367.0000","0.5875","62310.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2250.0","12:03:18.185","2216498.0000","0.8199","62310.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2275.0","12:03:18.210","2213840.0000","0.5301","62326.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2300.0","12:03:18.235","2217363.0000","0.9141","62326.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2325.0","12:03:18.260","2211358.0000","0.2595","62313.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2350.0","12:03:18.285","2219793.0000","1.1791","62313.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2375.0","12:03:18.310","2230103.0000","2.3030","62313.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2400.0","12:03:18.335","2240726.0000","3.4611","62316.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2425.0","12:03:18.360","2235320.0000","2.8718","62316.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2450.0","12:03:18.385","2223390.0000","1.5712","62312.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2475.0","12:03:18.410","2209386.0000","0.0445","62312.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2500.0","12:03:18.435","2217477.0000","0.9266","62312.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2525.0","12:03:18.460","2219078.0000","1.1011","62312.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2550.0","12:03:18.485","2229880.0000","2.2787","62312.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2575.0","12:03:18.510","2226982.0000","1.9628","62311.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2600.0","12:03:18.535","2224984.0000","1.7450","62311.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2625.0","12:03:18.560","2222183.0000","1.4396","62311.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2650.0","12:03:18.585","2227773.0000","2.0490","62304.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2675.0","12:03:18.610","2225722.0000","1.8254","62304.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2700.0","12:03:18.635","2230122.0000","2.3051","62305.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2725.0","12:03:18.660","2231838.0000","2.4922","62305.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2750.0","12:03:18.685","2230900.0000","2.3899","62305.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2775.0","12:03:18.710","2230598.0000","2.3570","62305.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2800.0","12:03:18.735","2235668.0000","2.9097","62305.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2825.0","12:03:18.760","2232936.0000","2.6119","62309.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2850.0","12:03:18.785","2240795.0000","3.4687","62309.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2875.0","12:03:18.810","2239173.0000","3.2918","62302.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2900.0","12:03:18.835","2244422.0000","3.8641","62302.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2925.0","12:03:18.860","2240197.0000","3.4035","62302.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2950.0","12:03:18.885","2245336.0000","3.9637","62303.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"2975.0","12:03:18.910","2242181.0000","3.6198","62303.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
